IDN,AGE,COUNTRY,GENDER,IMMIGRANT,HAPPINESS
20076,65,Malawi,Female,1,4.73
21830,92,Thailand,Female,0,6.23
91949,30,Burundi,Male,0,3.62
20852,46,Tunisia,Female,1,5.38
13639,38,India,Female,0,4.53
53078,94,Haiti,Female,0,4.11
78998,37,Paraguay,Female,0,5.77
68165,66,Taiwan,Male,1,6.58
62395,52,Congo-Kinshasa,Male,0,4.42
28021,21,Egypt,Male,0,4.18
93133,19,Switzerland,Female,0,7.52
82230,19,Burundi,Female,0,3.45
88668,63,Comoros,Male,0,3.75
15765,94,Jordan,Female,0,5.23
76722,76,Djibouti,Female,0,4.67
53614,70,Angola,Male,0,5.36
68328,99,Serbia,Female,0,4.61
87376,45,Armenia,Male,0,4.32
49139,29,Sri Lanka,Female,0,4.01
93965,95,Croatia,Female,1,6.24
72265,78,Suriname,Female,1,6.37
48556,39,Denmark,Male,0,7.64
16419,60,North Cyprus,Female,0,5.38
94908,57,Niger,Male,0,4.12
15584,86,Nicaragua,Female,0,5.42
80343,36,Uganda,Male,0,4.43
58724,73,Uzbekistan,Female,0,5.42
24513,45,Slovakia,Male,0,5.78
42683,71,Mongolia,Male,0,4.76
69691,35,Paraguay,Female,0,5.75
41230,54,Rwanda,Female,0,3.53
73912,34,Jordan,Male,0,5.37
24320,56,Bahrain,Male,0,5.16
81386,84,Congo-Brazzaville,Male,0,4.09
27989,49,Tajikistan,Female,0,4.2
87402,30,Kosovo,Female,0,5.18
60479,46,Gabon,Female,0,4.07
27090,92,Libya,Female,0,5.1
86598,76,Egypt,Male,0,4.24
41208,49,Tajikistan,Female,0,4.09
89476,94,Somaliland region,Female,0,4.64
28346,19,Uganda,Male,0,4.32
94730,55,Egypt,Male,0,4.18
95280,39,Singapore,Male,0,6.54
89826,77,Japan,Female,0,5.88
74771,28,Comoros,Female,0,3.63
50897,49,Chad,Male,0,3.92
28919,42,Hungary,Male,0,4.49
25240,66,Chad,Male,0,3.96
68503,48,Mexico,Male,0,6.84
62503,59,Malta,Male,0,5.72
36254,64,Uzbekistan,Female,0,5.4
69215,34,Bulgaria,Male,0,3.77
91229,68,Russia,Female,0,5.23
89074,57,South Africa,Female,0,4.69
16269,61,Zimbabwe,Male,0,4.54
97513,33,Yemen,Female,0,3.86
25170,60,Mauritania,Male,0,4.54
61426,30,Portugal,Female,0,4.85
82266,51,Austria,Male,0,7.12
28099,28,Congo-Kinshasa,Female,0,4.5
18065,35,Czech Republic,Male,0,6.18
77151,54,Somaliland region,Female,0,4.73
64946,35,Philippines,Female,0,4.75
22532,34,Mauritius,Female,0,5.34
92939,76,Senegal,Male,0,3.9
58238,24,Austria,Female,0,7.35
13597,37,Italy,Male,0,5.88
38811,76,Comoros,Male,0,3.69
16015,64,Taiwan,Male,1,6.61
50204,71,Kosovo,Male,0,5.18
36414,87,Bahrain,Female,0,5.09
18404,53,Gabon,Male,0,3.83
10499,33,Turkey,Male,0,5.26
10704,22,Ecuador,Male,0,5.75
81489,97,Romania,Female,0,4.9
82947,83,Kenya,Female,0,4.36
36729,31,France,Female,0,6.62
21597,87,Armenia,Female,0,4.23
78715,59,Haiti,Female,0,4.15
61431,42,Yemen,Male,0,3.82
44747,40,Uganda,Male,0,4.19
79885,20,Algeria,Female,1,5.94
32333,77,Oman,Male,0,6.74
42440,62,Swaziland,Male,0,4.57
52670,34,Uruguay,Female,0,6.14
25223,90,Guatemala,Male,0,5.77
21712,62,Congo-Kinshasa,Male,0,4.54
52953,92,Niger,Male,0,4.1
49890,95,Iran,Male,0,4.55
62585,25,Central African Republic,Male,0,3.33
22810,57,Morocco,Male,1,5.54
79287,56,Lesotho,Female,0,4.77
78143,55,Afghanistan,Male,0,3.75
57502,99,Poland,Male,0,5.73
20839,32,Senegal,Male,0,3.68
86903,39,Nepal,Male,0,4.1
32121,97,Germany,Male,0,6.6
12985,28,Jamaica,Female,0,5.21
28144,74,Lithuania,Female,0,5.35
85723,57,Morocco,Male,0,4.81
77661,97,Madagascar,Male,0,3.92
50967,76,Armenia,Male,0,4.31
50935,98,China,Male,0,4.86
35500,43,Uzbekistan,Female,1,6.2
57521,97,Serbia,Female,0,4.58
74880,98,Cameroon,Male,0,4.15
95880,51,China,Female,0,4.86
67121,66,Djibouti,Male,0,4.59
52439,48,Uganda,Female,0,4.17
68134,87,Germany,Male,0,6.61
23257,78,China,Female,0,4.88
83334,31,Thailand,Female,1,6.41
69115,76,South Africa,Male,0,4.9
43477,27,Georgia,Female,0,4.09
62827,56,Poland,Male,0,5.55
32982,32,Chile,Male,0,6.32
72512,54,Bangladesh,Male,0,4.51
51761,43,Bangladesh,Female,0,4.72
69638,89,Angola,Male,0,5.29
16385,18,Azerbaijan,Female,0,4.44
69734,83,Afghanistan,Male,0,3.97
69034,48,Pakistan,Female,0,5.21
40896,83,Nicaragua,Male,0,5.36
52822,88,Spain,Male,0,6.15
77750,69,Malaysia,Female,0,5.75
95786,20,Algeria,Male,0,5.41
97063,63,Zambia,Male,0,4.76
75226,64,United Arab Emirates,Male,0,7.01
77747,70,Tanzania,Female,0,3.72
16917,99,China,Female,0,4.88
63457,38,Bangladesh,Female,0,4.79
66174,84,Estonia,Male,0,5.22
48059,96,Uganda,Male,0,4.39
95016,53,Austria,Male,1,7.86
50354,28,Liberia,Male,0,4.12
89964,31,Jordan,Male,0,5.37
50228,23,Dominican Republic,Female,0,4.87
62634,44,Rwanda,Female,0,3.54
33270,92,Honduras,Female,0,4.95
78586,47,Canada,Male,1,7.9
74335,74,Croatia,Male,0,5.61
22110,92,Lithuania,Male,0,5.27
77810,45,Estonia,Male,0,5.29
43397,61,Ghana,Female,0,5.03
85399,18,Iraq,Male,0,4.76
39054,85,Poland,Female,0,5.6
76263,26,Swaziland,Male,0,4.82
29511,81,New Zealand,Female,0,6.96
77554,52,Morocco,Female,0,4.85
15536,26,Lebanon,Female,1,5.46
74959,83,Russia,Male,0,5.2
88113,18,Congo-Kinshasa,Male,0,4.31
72399,47,Ecuador,Male,0,5.68
92693,79,Armenia,Male,0,4.23
99581,22,Bahrain,Female,1,5.4
75665,63,Botswana,Male,0,3.91
48598,66,Kuwait,Female,0,6.42
65364,99,Jamaica,Male,0,5.3
53921,69,Belarus,Female,0,5.42
62188,95,Chile,Male,0,6.5
93898,85,Lesotho,Female,0,4.76
85251,76,Ukraine,Female,0,5.05
37281,76,Palestinian Territories,Male,0,4.5
52164,37,Bahrain,Female,0,5.04
89754,56,Germany,Female,0,6.41
12110,70,Montenegro,Male,0,5.28
19968,79,Haiti,Male,0,4.17
49283,36,Honduras,Female,0,5.13
26987,24,United States,Female,0,7.03
70190,95,New Zealand,Female,1,7.42
47451,31,Tanzania,Male,0,3.66
27662,86,Venezuela,Male,0,6.99
47871,44,Benin,Male,0,3.28
92882,61,Benin,Female,0,3.4
85398,75,Kenya,Female,0,4.24
50419,39,Comoros,Female,0,3.8
22129,23,Afghanistan,Female,0,3.82
66681,54,Panama,Male,0,6.94
65138,96,Mauritania,Male,0,4.49
31259,60,Egypt,Female,0,4.1
34501,25,Turkey,Female,0,5.06
92934,34,Saudi Arabia,Male,0,6.39
96842,37,Haiti,Female,0,4.16
20472,24,Kuwait,Male,1,6.82
60508,99,Nepal,Male,0,4.11
43497,46,Germany,Male,0,6.41
15745,75,Italy,Male,0,5.97
29367,85,Cyprus,Male,0,6.42
33198,91,Finland,Female,0,7.14
25724,64,Ecuador,Male,0,5.63
19158,41,Argentina,Female,0,6.55
45102,32,Austria,Female,0,7.13
91150,19,Australia,Male,0,7.3
94419,24,Canada,Female,0,7.33
83200,36,Ireland,Female,1,7.77
58351,70,Palestinian Territories,Male,0,4.63
39113,41,Swaziland,Male,0,4.83
43322,95,Mali,Female,0,4.06
24273,60,Kazakhstan,Male,0,5.4
29074,23,Russia,Male,1,5.89
88999,38,Nepal,Female,0,4
16715,45,Malawi,Female,0,4.03
27766,32,Malaysia,Female,0,5.52
12942,26,Sweden,Male,0,7.39
98423,84,Burundi,Female,0,3.6
67605,73,Malawi,Female,0,3.88
48452,77,Morocco,Female,1,5.36
63505,35,Slovenia,Female,1,6.52
93782,62,Nigeria,Female,1,5.61
44085,49,Dominican Republic,Female,1,5.66
34780,55,Austria,Male,0,7.13
34435,56,Niger,Male,0,3.96
82793,58,Myanmar,Male,0,4.29
22128,55,Madagascar,Male,0,3.68
64536,43,Guatemala,Male,0,5.84
50487,35,Germany,Female,0,6.46
93358,73,Guinea,Female,0,3.71
80535,27,Burkina Faso,Male,0,4.16
30300,37,Rwanda,Male,0,3.51
70601,27,Congo-Brazzaville,Female,0,4.23
21743,45,Montenegro,Female,0,5.08
59793,83,Djibouti,Male,0,4.42
76069,23,Israel,Female,1,7.77
69728,95,Cameroon,Female,0,4.32
52238,21,Mozambique,Male,1,5.01
56372,29,Uganda,Male,0,4.27
57725,25,Israel,Female,1,7.74
42093,31,Peru,Male,0,5.51
40905,88,Switzerland,Male,0,7.39
67868,81,Philippines,Male,0,4.77
30068,88,Macedonia,Male,0,4.44
17481,68,Australia,Female,0,7.28
50135,70,Vietnam,Female,0,5.29
53553,93,Costa Rica,Male,0,7.19
34711,30,Egypt,Female,0,4.09
26394,32,Lebanon,Female,0,4.72
44504,31,Croatia,Female,0,5.42
54741,44,Iraq,Female,0,4.7
27037,54,Liberia,Female,0,4.17
37871,22,Bosnia and Herzegovina,Female,0,4.55
93737,31,Bahrain,Male,0,5.03
75539,37,Uruguay,Female,0,6.21
62997,62,El Salvador,Male,0,5.68
78735,33,Macedonia,Female,0,4.3
38221,43,Malta,Female,0,5.7
85313,23,Australia,Male,0,7.16
70457,54,Thailand,Female,1,6.58
10605,94,Turkmenistan,Female,0,5.46
20261,62,Hong Kong,Male,0,5.26
84094,92,Greece,Female,0,5.22
55661,91,Yemen,Female,0,3.94
48135,71,Sri Lanka,Female,0,3.9
44360,83,Norway,Male,0,7.39
86628,49,Norway,Male,0,7.43
33471,60,Saudi Arabia,Male,0,6.25
42417,44,Slovenia,Female,0,5.96
68763,97,Comoros,Male,0,3.58
72855,84,Iceland,Female,0,7.17
82632,78,Yemen,Female,0,3.8
66302,62,Macedonia,Male,0,4.38
27434,60,Singapore,Male,0,6.34
27203,46,Bosnia and Herzegovina,Female,0,4.55
91418,41,Algeria,Male,0,5.41
22375,28,Thailand,Male,0,6.22
26748,46,Macedonia,Female,0,4.33
11793,72,South Africa,Female,0,4.9
23744,86,Chad,Female,0,3.86
39378,46,Burkina Faso,Female,0,4.1
11890,50,Macedonia,Female,0,4.29
35107,56,North Cyprus,Female,0,5.45
63264,19,Lithuania,Female,0,5.33
14268,32,Switzerland,Female,0,7.54
97304,45,Ethiopia,Male,0,4.35
47059,21,Nepal,Female,0,4.14
59820,31,Lebanon,Male,0,4.64
18286,74,Costa Rica,Female,0,6.99
23938,69,Poland,Female,0,5.58
74663,45,Hong Kong,Male,0,5.49
22428,69,Brazil,Male,0,6.66
16827,99,Rwanda,Female,0,3.5
26816,22,Lesotho,Male,0,4.68
54975,56,Chad,Male,0,3.84
10356,69,Congo-Brazzaville,Male,0,4.08
77888,21,Mauritania,Male,0,4.76
28058,47,Afghanistan,Female,0,3.74
94197,30,Malaysia,Male,1,6.01
58340,73,Macedonia,Female,0,4.49
19522,49,Switzerland,Male,0,7.38
28676,46,Panama,Male,0,7.12
67067,95,Macedonia,Male,0,4.46
22931,88,Slovenia,Male,0,5.87
26851,65,Cameroon,Female,0,4.16
15883,91,Lesotho,Male,0,4.68
35440,23,China,Male,1,5.52
47282,62,Kuwait,Female,0,6.44
97581,90,Kuwait,Male,0,6.39
52038,32,Kosovo,Male,0,5.21
20619,83,Iceland,Male,0,7.07
46351,21,Congo-Kinshasa,Male,0,4.39
19573,41,Sudan,Male,0,4.19
53253,38,Ethiopia,Male,0,4.46
36270,38,United Kingdom,Female,1,7.14
88510,88,Germany,Male,0,6.42
62025,25,Denmark,Male,0,7.42
41092,31,Kenya,Female,0,4.26
20756,96,Libya,Female,0,5.21
29921,30,Laos,Female,0,4.67
34577,64,Sri Lanka,Male,0,3.96
80488,21,Hong Kong,Female,0,5.42
65443,75,Lithuania,Male,1,5.45
49537,83,Saudi Arabia,Female,0,6.48
90321,59,Venezuela,Male,0,6.95
89264,21,Colombia,Male,0,6.29
13770,97,Panama,Male,0,7.04
60211,22,Rwanda,Male,0,3.59
14437,39,Sri Lanka,Female,0,4.05
98101,70,Belgium,Female,0,6.75
32003,93,Tanzania,Male,0,3.74
50307,91,Benin,Female,0,3.4
35955,25,Sudan,Male,0,4.27
64811,84,Nepal,Female,0,3.96
75169,56,Jamaica,Female,0,5.2
32908,97,Bangladesh,Female,0,4.65
56300,23,Gabon,Male,0,4.05
85629,68,South Africa,Female,0,4.88
22563,33,South Korea,Female,0,6.15
18301,58,Sudan,Female,0,4.39
23659,76,Cameroon,Female,0,4.15
58628,43,Laos,Male,0,4.66
22111,83,Mexico,Male,0,6.95
41092,54,Armenia,Female,0,4.23
52468,90,Tanzania,Male,0,3.57
13168,28,Brazil,Male,1,7.36
98119,50,Oman,Female,1,7.47
31543,20,Belarus,Male,0,5.29
31237,72,Denmark,Female,0,7.64
43276,55,Nepal,Female,0,3.87
83623,20,Italy,Female,0,5.74
73237,42,Ukraine,Male,0,5.01
89224,52,Thailand,Male,0,6.1
47694,93,Madagascar,Female,0,3.89
47444,95,Senegal,Female,0,3.84
60666,74,Iraq,Male,0,4.53
90078,39,Mauritania,Female,0,4.54
15157,29,Syria,Female,0,3.6
69294,60,Djibouti,Female,0,4.66
82072,23,Slovakia,Female,0,5.93
42485,97,Russia,Male,0,5.35
71241,51,Uzbekistan,Male,0,5.34
66639,61,Cambodia,Female,0,3.84
39773,97,Philippines,Female,0,4.96
11827,45,New Zealand,Female,0,6.99
20541,75,Mauritania,Male,0,4.6
38825,83,Morocco,Male,0,4.85
49443,98,Ukraine,Female,0,4.99
48536,66,Norway,Female,0,7.53
93760,26,Djibouti,Female,0,4.43
85723,66,Algeria,Female,0,5.2
43547,76,Egypt,Male,0,4.2
83248,94,Bosnia and Herzegovina,Male,0,4.69
22871,64,Angola,Male,0,5.53
65068,72,South Africa,Female,0,4.85
44737,61,Nicaragua,Male,0,5.33
65518,88,Cameroon,Female,0,4.13
12276,52,Nepal,Female,0,4.06
97326,98,Sierra Leone,Female,0,4.2
43914,26,Malta,Female,0,5.79
90337,36,Israel,Female,0,7.24
12081,32,Spain,Female,0,6.25
44652,42,Switzerland,Female,0,7.36
40152,77,Botswana,Male,0,3.69
85890,63,Syria,Male,0,3.86
39221,86,Angola,Female,0,5.55
38971,67,Tunisia,Female,0,4.74
89461,79,Thailand,Female,0,6.12
51891,38,Kyrgyzstan,Female,0,5.02
52366,66,Congo-Kinshasa,Male,1,5.02
76988,28,Syria,Female,0,3.86
81283,47,Haiti,Female,0,4.06
48305,87,Indonesia,Male,1,5.74
43509,57,United Kingdom,Female,1,6.96
72584,32,Peru,Female,1,6.2
66930,47,Ecuador,Male,0,5.73
72835,55,France,Male,0,6.55
42845,37,Sweden,Female,0,7.29
16771,71,Botswana,Male,0,3.75
65417,48,Laos,Female,1,5.16
14328,21,South Africa,Female,0,4.71
66915,90,Uganda,Female,0,4.37
65225,95,Brazil,Female,1,7.5
33595,92,Oman,Female,0,6.74
70029,71,Australia,Female,0,7.08
60190,64,Nicaragua,Female,1,6.03
54339,51,Hungary,Male,0,4.77
31475,91,Slovenia,Female,1,6.71
87812,22,Mexico,Male,0,6.99
71408,85,Spain,Female,0,6.12
81906,30,Egypt,Male,0,4.1
26264,85,Switzerland,Male,0,7.57
95517,36,Slovakia,Female,0,5.68
26931,19,Oman,Female,0,6.61
39090,25,Moldova,Female,0,5.51
55706,54,Ghana,Female,0,5.02
15008,83,Norway,Female,0,7.44
96285,62,Costa Rica,Female,0,7.04
17400,81,Egypt,Female,0,4.18
61986,57,United States,Male,0,7.04
20944,57,Trinidad and Tobago,Female,0,6.3
77932,25,Kuwait,Female,0,6.22
44580,87,Czech Republic,Male,0,6.23
44533,49,Tanzania,Male,0,3.53
66681,49,Bahrain,Female,0,5.17
40681,78,Russia,Male,0,5.16
19583,89,Tanzania,Male,0,3.6
81697,80,Benin,Female,0,3.34
42370,76,New Zealand,Female,0,7.14
70729,66,Iceland,Female,1,8.02
63646,91,Myanmar,Male,0,4.35
50254,29,Honduras,Male,1,5.44
78732,19,Albania,Female,0,5.45
54983,93,Latvia,Male,1,5.69
33996,21,Slovenia,Male,0,5.94
40990,91,Trinidad and Tobago,Male,0,6.24
28593,27,Australia,Female,0,7.18
45802,50,Kosovo,Male,0,5.05
61059,97,Poland,Male,0,5.79
43053,89,Georgia,Male,0,3.98
74293,70,Uzbekistan,Female,0,5.6
84869,38,Niger,Female,0,3.89
99396,56,Montenegro,Female,0,5.14
94593,60,Chile,Female,0,6.36
35656,77,Nepal,Female,0,3.9
85105,47,Israel,Male,1,7.76
48202,71,Russia,Female,0,5.18
17546,33,Uzbekistan,Male,0,5.55
28337,73,United Arab Emirates,Male,0,7.03
54981,93,Romania,Female,0,4.77
87690,28,Kosovo,Female,0,5.03
35282,82,Ecuador,Male,0,5.75
85316,25,Nigeria,Female,0,5.18
29710,26,Sudan,Male,0,4.27
95957,28,Nicaragua,Female,0,5.43
39150,55,Morocco,Female,0,4.71
35116,87,Sweden,Male,0,7.48
88839,61,Tanzania,Female,0,3.47
64324,41,Uganda,Female,0,4.23
38219,95,Georgia,Male,0,3.99
80081,41,Sierra Leone,Male,0,4.14
45521,68,Serbia,Male,0,4.54
78922,86,Tunisia,Male,0,4.57
78802,59,Kyrgyzstan,Male,0,4.8
62115,72,Georgia,Male,0,4.11
89355,41,Japan,Male,0,5.85
56213,58,Bolivia,Male,1,6.28
81491,76,Morocco,Male,0,4.8
18877,52,Uganda,Female,0,4.22
85403,52,Somaliland region,Female,0,4.73
74621,20,Nigeria,Male,0,5.2
96285,31,Panama,Male,0,7.02
52659,81,Argentina,Female,1,7.25
58146,73,Canada,Female,0,7.25
52291,45,Myanmar,Male,0,4.42
32980,55,Syria,Female,0,3.77
28035,85,Jordan,Female,0,5.4
42956,47,Haiti,Female,0,4.05
38179,95,Poland,Male,0,5.77
91017,64,Niger,Male,0,4.07
85510,92,Venezuela,Female,1,7.38
89933,35,Nepal,Female,0,4.08
17474,28,Liberia,Male,0,4.08
77781,90,Honduras,Male,0,5.12
64048,70,Myanmar,Male,0,4.24
88933,27,Libya,Male,0,5.07
37712,58,Trinidad and Tobago,Male,0,6.49
82365,34,Cameroon,Female,0,4.25
44363,60,Sudan,Female,1,4.94
86652,39,Turkey,Female,0,5.21
66934,89,Swaziland,Female,0,4.63
42032,82,Mongolia,Female,0,4.72
54864,45,Malaysia,Male,1,5.96
71126,49,Yemen,Male,0,3.77
48376,69,Trinidad and Tobago,Male,0,6.32
23700,58,Bolivia,Male,0,5.65
20206,65,New Zealand,Male,0,7.06
26560,23,Tajikistan,Female,0,4.22
96020,51,Togo,Female,0,2.76
34476,92,Kosovo,Female,0,5.15
62449,51,Ethiopia,Male,0,4.44
55952,43,Kyrgyzstan,Female,0,4.91
46625,49,Indonesia,Male,0,5.22
14068,94,Belgium,Female,1,7.13
92107,52,Burundi,Male,0,3.56
52073,49,Senegal,Female,0,3.86
95344,57,Suriname,Male,0,6.23
97090,54,Vietnam,Female,0,5.31
66029,43,Sierra Leone,Male,0,4.06
66148,45,Bulgaria,Female,0,3.97
87134,76,Poland,Male,0,5.76
68934,34,United Arab Emirates,Female,1,7.37
38655,96,Bahrain,Female,0,5.22
58039,70,Ecuador,Female,1,6.42
45632,51,Mozambique,Male,0,4.87
99691,33,Qatar,Male,0,6.62
97059,66,Jordan,Male,0,5.26
67329,59,Uruguay,Female,1,6.67
53076,55,Malaysia,Male,0,5.51
69604,29,Norway,Female,0,7.53
19046,24,Italy,Female,0,6
26827,42,Bangladesh,Female,0,4.56
78134,20,New Zealand,Male,0,6.98
10975,66,Honduras,Male,0,4.9
26190,49,Algeria,Female,0,5.3
23432,43,Cambodia,Female,0,4.04
83080,98,Mexico,Male,1,7.22
21492,90,Lesotho,Female,0,4.6
21533,45,Argentina,Male,1,6.87
62934,66,Djibouti,Male,0,4.57
74200,72,Iceland,Female,0,7.12
97894,44,Burundi,Male,0,3.48
95932,93,Nepal,Female,0,4.02
28186,46,Indonesia,Female,0,5.2
38318,59,Saudi Arabia,Female,0,6.35
55537,23,Romania,Female,0,4.89
23008,58,Armenia,Male,0,4.16
51543,61,Austria,Male,0,7.29
24587,29,Lesotho,Male,0,4.67
77770,88,Libya,Male,0,5.1
69352,86,Madagascar,Female,0,3.94
14456,48,Thailand,Female,1,6.58
51243,88,Zimbabwe,Female,0,4.7
63090,67,Croatia,Female,0,5.5
91579,96,Bahrain,Male,0,5.07
12993,36,Kosovo,Female,0,4.92
47315,72,Panama,Female,0,6.93
64291,61,Philippines,Male,0,4.75
46798,38,Djibouti,Male,0,4.41
35969,55,Ecuador,Female,0,5.79
78402,62,Congo-Kinshasa,Female,0,4.3
20160,72,Pakistan,Male,0,5.11
48124,54,United States,Male,0,6.81
12914,94,Italy,Male,0,5.97
38372,80,Botswana,Female,0,3.97
63240,66,Lithuania,Female,0,5.26
12572,97,Saudi Arabia,Male,1,7.03
35095,53,Belgium,Female,0,6.75
85402,22,Ecuador,Male,0,5.69
91412,59,Portugal,Female,0,4.91
73887,82,Madagascar,Male,0,3.83
15484,80,Ukraine,Female,1,5.33
63314,41,Bulgaria,Male,0,3.87
48612,78,Ireland,Male,0,6.93
36415,37,Nicaragua,Male,0,5.43
48281,29,Belgium,Male,0,6.92
93541,30,India,Female,0,4.67
89029,75,Sri Lanka,Female,0,4.11
12880,27,Sierra Leone,Male,0,4.26
79615,80,Malta,Male,0,5.7
57396,20,Libya,Female,0,5.15
89213,85,Comoros,Male,0,3.78
39921,23,Chile,Male,0,6.53
56665,43,Luxembourg,Male,0,6.84
74505,96,Moldova,Female,1,6.02
33965,85,Trinidad and Tobago,Female,1,7.12
84459,19,Ecuador,Male,0,5.8
40859,77,Mongolia,Male,1,5.52
17995,62,Lesotho,Male,0,4.82
52845,78,Moldova,Female,0,5.75
65393,82,Peru,Male,0,5.6
88806,24,Malaysia,Male,0,5.66
82570,84,Bolivia,Female,0,5.63
53667,28,Vietnam,Female,0,5.35
94638,73,Uzbekistan,Female,1,6.01
53522,93,Djibouti,Female,0,4.56
56927,48,Ireland,Female,0,7.07
46461,87,Oman,Female,0,6.7
31882,58,Honduras,Female,0,5.14
75826,91,South Africa,Male,0,4.79
47933,88,United States,Male,0,6.96
45074,68,Nicaragua,Male,0,5.24
13461,95,Ecuador,Male,0,5.73
39331,82,Nepal,Female,0,3.93
19842,90,Swaziland,Male,0,4.58
73780,31,Turkey,Male,0,5.09
21289,78,Lebanon,Female,0,4.75
49484,33,Tajikistan,Male,0,4.25
42582,63,Zimbabwe,Female,0,4.57
38528,21,Colombia,Female,0,6.4
51532,44,Netherlands,Female,0,7.25
18047,40,Malaysia,Female,1,6.41
96042,88,Costa Rica,Female,1,7.73
91547,63,Belgium,Female,0,6.69
51227,32,Iran,Male,0,4.53
32598,80,Comoros,Female,0,3.69
45769,31,Laos,Male,0,4.51
86758,60,Macedonia,Male,0,4.51
13903,44,Honduras,Male,0,5.03
83719,99,Serbia,Male,0,4.81
90314,92,El Salvador,Female,0,5.56
48667,47,Montenegro,Female,0,5.19
83659,56,Zambia,Male,0,4.86
16992,97,Argentina,Male,0,6.3
12588,54,Armenia,Male,0,4.27
47597,40,Poland,Male,1,6.38
72588,33,Jamaica,Female,0,5.27
43658,95,Montenegro,Male,0,5.17
42744,71,Russia,Female,0,5.32
51228,34,Philippines,Female,0,4.96
47175,47,Sierra Leone,Female,0,4.25
93593,72,Armenia,Male,0,4.17
45090,54,Costa Rica,Male,1,7.84
15326,75,Nepal,Female,0,4.02
52318,19,Italy,Male,1,6.48
72154,23,Saudi Arabia,Female,0,6.36
59255,73,Georgia,Male,0,4.08
92054,30,Yemen,Female,0,4.01
84539,80,Qatar,Female,0,6.49
61012,40,Indonesia,Male,0,5.3
34240,64,Sweden,Male,0,7.3
23857,43,Congo-Kinshasa,Female,0,4.4
16163,82,Indonesia,Female,0,5.08
39576,94,Yemen,Male,0,3.83
93229,96,Comoros,Male,0,3.71
97171,29,Vietnam,Male,0,5.29
15076,70,Ecuador,Male,0,5.69
51600,62,Sri Lanka,Female,0,4.06
22203,34,Congo-Kinshasa,Female,0,4.46
11166,50,Laos,Male,0,4.72
85814,30,Ethiopia,Female,0,4.48
35170,57,Liberia,Male,0,4.05
69950,45,Comoros,Male,0,3.63
37499,66,Bulgaria,Male,0,3.69
66429,48,Luxembourg,Male,0,6.89
65054,79,Algeria,Female,0,5.22
56583,73,Venezuela,Female,0,6.78
15550,90,Norway,Male,1,8.08
99317,35,Nicaragua,Male,1,5.71
50763,58,Chile,Male,0,6.34
83598,19,Nepal,Female,0,3.87
97413,77,Tajikistan,Female,0,4.31
36132,46,Bahrain,Male,0,5.02
99438,61,Azerbaijan,Male,0,4.58
26440,83,Iceland,Male,0,7.23
73177,45,Brazil,Male,0,6.58
98411,75,Botswana,Female,0,3.87
28051,46,Tunisia,Male,0,4.54
82818,60,Poland,Male,1,5.85
74092,53,Latvia,Female,0,4.82
91109,98,Iran,Male,0,4.44
39745,58,Belgium,Male,0,6.74
34212,45,Montenegro,Female,0,5.02
78137,20,Swaziland,Male,1,4.88
40086,99,Norway,Female,1,7.98
13929,93,Mauritius,Male,0,5.27
77470,41,Bangladesh,Male,0,4.62
44358,52,Liberia,Male,0,4.06
72780,34,Azerbaijan,Male,0,4.49
31927,44,Kosovo,Female,1,5.74
61662,82,Nigeria,Male,0,5.13
75588,78,Kuwait,Female,1,6.72
94577,59,Brazil,Male,0,6.84
24047,27,Japan,Male,0,6
34296,84,El Salvador,Male,0,5.75
45165,69,Cambodia,Male,1,4.21
50551,20,Tanzania,Female,0,3.6
62577,36,Philippines,Male,0,4.94
59467,87,Chad,Male,0,3.97
82933,71,Oman,Male,0,6.68
42458,68,Djibouti,Male,0,4.48
67877,23,Togo,Male,0,2.78
28754,31,Tanzania,Male,0,3.62
15050,22,Czech Republic,Female,0,6
42225,38,Palestinian Territories,Female,0,4.49
99551,60,Pakistan,Male,0,5.22
94720,76,Sudan,Female,0,4.17
91171,55,Austria,Male,0,7.11
93932,70,South Africa,Male,0,4.78
22859,30,Taiwan,Female,0,6.13
74354,41,Serbia,Female,0,4.72
67348,75,Mongolia,Female,0,4.63
91366,75,Armenia,Female,0,4.11
62706,99,Rwanda,Male,0,3.58
51681,80,Finland,Female,0,7.17
97911,69,Rwanda,Male,0,3.56
60596,68,Cambodia,Male,0,4.05
71923,43,Turkey,Male,0,5.13
64909,59,Kosovo,Male,0,5.16
12580,30,Bolivia,Male,1,5.88
37381,30,Mauritania,Female,0,4.49
19162,55,Israel,Female,1,7.63
19875,28,Turkmenistan,Male,0,5.59
10490,42,Djibouti,Male,0,4.67
70448,46,Kenya,Male,0,4.38
30796,32,Honduras,Male,0,5.11
25559,81,Argentina,Male,0,6.4
93427,21,Botswana,Female,0,3.94
24872,73,Lithuania,Female,0,5.27
48552,45,Liberia,Male,0,4.1
33161,89,Turkmenistan,Female,0,5.45
32483,49,Djibouti,Male,0,4.6
32250,73,Palestinian Territories,Male,0,4.64
96903,44,North Cyprus,Female,0,5.43
38068,86,Liberia,Male,0,3.99
26937,53,Australia,Male,0,7.18
67869,74,Uzbekistan,Female,0,5.59
41916,30,Macedonia,Male,0,4.29
39226,22,Sierra Leone,Female,0,4.16
13084,87,Iceland,Female,0,7.26
52688,40,Afghanistan,Male,0,3.86
76197,53,Costa Rica,Female,0,7.13
13465,58,Slovakia,Male,0,5.75
